company_name,car_name,engine_displacement_in_cc,battery_energy_capacity_in_kwh,horsepower_in_hp,torque_in_nm,performance_0_to_100_km_per_h,total_speed_in_km_per_h,seats_parsed,cars_price_amount,value_for_money,fuel_types_normalized,company_segment,Final_Cluster
Toyota,Mirai,1798.0,,151.0,335.0,9.2,180.0,5,52400.0,288.1679389312977,Hydrogen,Mass_Market_Mainstream,0
Toyota,Sienna,2494.0,,245.0,360.0,8.0,190.0,7,44150.0,554.9263873159683,Petrol/Hybrid,Mass_Market_Mainstream,2
Toyota,Venza,2494.0,,219.0,400.0,7.5,200.0,5,33400.0,655.688622754491,Hybrid,Mass_Market_Mainstream,0
Toyota,Highlander Hybrid,3456.0,,240.0,350.0,8.2,220.0,7,40400.0,594.059405940594,Hybrid,Mass_Market_Mainstream,2
Toyota,Land Cruiser Prado,3956.0,,282.0,450.0,7.2,200.0,7,49400.0,570.8502024291498,Petrol/Diesel,Mass_Market_Mainstream,2
Toyota,Tundra Hybrid,3456.0,,344.0,650.0,6.2,220.0,5,43400.0,792.6267281105992,Hybrid,Mass_Market_Mainstream,2
Toyota,Yaris,1496.0,,106.0,150.0,11.2,180.0,5,18400.0,576.0869565217391,Petrol,Mass_Market_Mainstream,0
Toyota,C-Hr,1986.0,,144.0,250.0,10.2,200.0,5,24400.0,590.1639344262295,Petrol/Hybrid,Mass_Market_Mainstream,0
Toyota,Bz4X,,64.8,218.0,330.0,7.5,200.0,5,43400.0,502.30414746543784,Electric,Mass_Market_Mainstream,0
Toyota,Crown,2494.0,,236.0,400.0,7.6,200.0,5,38400.0,614.5833333333333,Hybrid,Mass_Market_Mainstream,0
Toyota,Mr2,1986.0,,168.0,400.0,6.9,200.0,2,29000.0,579.3103448275862,Petrol,Mass_Market_Mainstream,0
Toyota,Celica,1986.0,,140.0,250.0,8.5,200.0,5,25000.0,560.0,Petrol,Mass_Market_Mainstream,0
Honda,City,1497.0,,119.0,145.0,10.2,180.0,5,15400.0,772.7272727272727,Petrol/Hybrid,Mass_Market_Mainstream,0
Honda,Civic,1996.0,,158.0,400.0,8.5,200.0,5,20400.0,774.5098039215686,Petrol,Mass_Market_Mainstream,0
Hyundai,I10,1197.0,,87.0,120.0,12.2,160.0,5,12400.0,701.6129032258065,Petrol,Other_Market,0
Hyundai,I20,1396.0,,99.0,250.0,10.5,180.0,5,15400.0,642.8571428571429,Petrol/Hybrid,Other_Market,0
Hyundai,Elantra,1999.0,,147.0,250.0,9.5,200.0,5,18400.0,798.9130434782608,Petrol/Hybrid,Other_Market,0
Mahindra,Xuv500,2179.0,,155.0,400.0,10.5,180.0,7,18400.0,842.3913043478261,Diesel,Other_Market,0
Mahindra,Scorpio,2179.0,,140.0,280.0,11.2,160.0,7,16400.0,853.6585365853659,Diesel,Other_Market,0
Mahindra,Thar,1997.0,,150.0,320.0,10.5,180.0,4,20400.0,735.2941176470588,Petrol/Diesel,Other_Market,0
Maruti Suzuki,Swift,1197.0,,83.0,113.0,12.2,160.0,5,10400.0,798.0769230769231,Petrol,Other_Market,0
Maruti Suzuki,Dzire,1197.0,,83.0,113.0,12.2,160.0,5,11400.0,728.0701754385965,Petrol/Diesel,Other_Market,0
Maruti Suzuki,Brezza,1462.0,,103.0,200.0,11.5,180.0,5,14400.0,715.2777777777778,Petrol,Other_Market,0
Toyota,Prius Prime,1998.0,,220.0,220.0,6.7,180.0,5,31100.0,707.395498392283,Plug-in Hybrid,Mass_Market_Mainstream,0
Toyota,Gr Corolla,1618.0,,300.0,370.0,2.5,230.0,5,36995.0,810.9203946479253,Petrol,Mass_Market_Mainstream,2
Toyota,Land Cruiser 300,3346.0,,305.0,650.0,6.8,210.0,7,58500.0,521.3675213675214,Petrol/Diesel,Mass_Market_Mainstream,2
Toyota,Tundra I-Force Max,3445.0,,437.0,750.0,6.2,180.0,5,56000.0,780.3571428571429,Hybrid,Mass_Market_Mainstream,2
Toyota,Corolla Hatchback Xse,1987.0,,169.0,250.0,8.2,190.0,5,25390.0,665.6163844033083,Petrol,Mass_Market_Mainstream,0
Toyota,Mirai,,1.24,152.0,335.0,9.0,180.0,5,49500.0,307.07070707070704,Hydrogen,Mass_Market_Mainstream,0
Toyota,Hilux Gr Sport,2755.0,,224.0,500.0,10.0,170.0,5,50000.0,447.99999999999994,Petrol/Diesel,Mass_Market_Mainstream,0
Toyota,Alphard Executive Lounge,2494.0,,296.0,400.0,8.5,180.0,7,60000.0,493.3333333333333,Petrol,Mass_Market_Mainstream,2
Toyota,Fortuner Gr Sport,2755.0,,204.0,500.0,10.5,175.0,7,55000.0,370.90909090909093,Diesel/Petrol,Mass_Market_Mainstream,0
Toyota,Innova Hycross,1987.0,,184.0,250.0,9.5,165.0,7,40000.0,460.0,Hybrid,Mass_Market_Mainstream,0
Toyota,Urban Cruiser Taisor,1490.0,,114.0,130.0,11.0,170.0,5,25000.0,456.0,Petrol,Mass_Market_Mainstream,0
Toyota,Aygo X,998.0,,71.0,93.0,14.8,160.0,4,18000.0,394.4444444444445,Petrol,Mass_Market_Mainstream,0
Toyota,Hilux Revo Rocco,2755.0,,204.0,500.0,10.0,175.0,5,50000.0,408.00000000000006,Diesel,Mass_Market_Mainstream,0
Toyota,Proace Verso Electric,,75.0,136.0,280.0,13.5,130.0,7,55000.0,247.27272727272728,Electric,Mass_Market_Mainstream,0
Toyota,Century Suv,3456.0,,406.0,500.0,6.0,200.0,5,170000.0,238.82352941176472,Petrol,Mass_Market_Mainstream,2
Toyota,Corolla Sedan Hybrid,1798.0,,134.0,300.0,10.0,180.0,5,24000.0,558.3333333333334,Hybrid,Mass_Market_Mainstream,0
Toyota,Bz3,,65.0,241.0,340.0,7.5,160.0,5,35000.0,688.5714285714286,Electric,Mass_Market_Mainstream,0
Toyota,Gr Yaris,1618.0,,268.0,390.0,5.5,230.0,4,45000.0,595.5555555555555,Petrol,Mass_Market_Mainstream,2
Hyundai,Santa Fe,1600.0,,253.0,420.0,9.3,180.0,7,50000.0,506.0,Petrol/Hybrid,Other_Market,0
Hyundai,Ioniq 5,,72.6,225.0,350.0,7.4,185.0,5,41000.0,548.780487804878,Electric,Other_Market,0
Hyundai,Santa Cruz,2500.0,,281.0,400.0,6.5,215.0,5,40799.0,688.7423711365475,Petrol,Other_Market,2
Hyundai,Kona,1591.0,,147.0,400.0,7.5,185.0,5,20500.0,717.0731707317074,Petrol/EV,Other_Market,0
Hyundai,Elantra,2000.0,,147.0,250.0,8.3,210.0,5,19950.0,736.8421052631579,Petrol/Hybrid,Other_Market,0
Nissan,Urvan,,,2488.0,356.0,14.0,140.0,15,28000.0,8885.714285714286,Diesel,Mass_Market_Mainstream,2
Hyundai,Ioniq 6,,53.6,320.0,350.0,5.2,185.0,5,41450.0,772.0144752714114,Electric,Other_Market,2
Hyundai,Tucson,2500.0,,187.0,400.0,6.1,180.0,5,30500.0,613.1147540983607,Petrol/Hybrid,Other_Market,2
Hyundai,Palisade,3800.0,,291.0,355.0,6.3,240.0,7,52000.0,559.6153846153846,Petrol,Other_Market,2
Hyundai,Sonata,2500.0,,191.0,250.0,8.0,240.0,5,25000.0,764.0,Petrol/Hybrid,Other_Market,2
Hyundai,Accent,1600.0,,120.0,151.0,9.8,180.0,5,15000.0,800.0,Petrol,Other_Market,0
Hyundai,Venue,1600.0,,121.0,240.0,9.5,180.0,5,18000.0,672.2222222222223,Petrol,Other_Market,0
Hyundai,Kona Electric,,39.2,200.0,395.0,6.1,200.0,5,40000.0,500.0,Electric,Other_Market,0
Hyundai,Veloster,2000.0,,275.0,264.0,6.0,220.0,4,25000.0,1100.0,Petrol,Other_Market,2
Hyundai,Nexo,,1.56,161.0,400.0,7.8,180.0,5,38000.0,423.6842105263158,Hydrogen,Other_Market,0
Hyundai,Ioniq,1600.0,,139.0,295.0,8.5,160.0,5,18000.0,772.2222222222223,Hybrid/Electric,Other_Market,0
Hyundai,Genesis,3800.0,,291.0,400.0,6.3,240.0,5,52000.0,559.6153846153846,Petrol,Other_Market,2
Hyundai,Azera,3300.0,,278.0,250.0,6.5,240.0,5,55000.0,505.4545454545455,Petrol,Other_Market,2
Hyundai,Equus,3300.0,,278.0,400.0,6.5,240.0,5,55000.0,505.4545454545455,Petrol,Other_Market,2
Hyundai,Tiburon,2000.0,,160.0,320.0,8.2,200.0,4,19000.0,842.1052631578947,Petrol,Other_Market,0
Hyundai,Elantra Gt,2000.0,,160.0,320.0,8.3,200.0,5,22000.0,727.2727272727273,Petrol,Other_Market,0
Volkswagen,Golf,,,110.0,250.0,8.5,210.0,5,23000.0,478.2608695652174,Petrol,Mass_Market_Mainstream,0
Volkswagen,Golf,,,320.0,250.0,8.5,210.0,5,23000.0,1391.304347826087,Petrol,Mass_Market_Mainstream,2
Volkswagen,Passat,1984.0,,215.0,250.0,7.8,210.0,5,25000.0,860.0,Petrol,Mass_Market_Mainstream,2
Volkswagen,Tiguan,1984.0,,190.0,300.0,8.5,209.0,7,28505.0,666.549728117874,"Petrol, Hybrid",Mass_Market_Mainstream,0
Volkswagen,Jetta,1498.0,,189.0,250.0,7.7,210.0,5,21995.0,859.2862014094113,Petrol,Mass_Market_Mainstream,0
Volkswagen,Polo,999.0,,80.0,175.0,9.5,190.0,5,18000.0,444.44444444444446,Petrol,Mass_Market_Mainstream,0
Volkswagen,Polo,999.0,,200.0,175.0,9.5,190.0,5,18000.0,1111.111111111111,Petrol,Mass_Market_Mainstream,0
Volkswagen,Arteon,1984.0,,215.0,350.0,5.6,250.0,5,46000.0,467.3913043478261,Petrol,Mass_Market_Mainstream,2
Volkswagen,Id.4,,77.0,251.5,310.0,7.8,160.0,5,39735.0,632.9432490247892,Electric,Mass_Market_Mainstream,0
Volkswagen,Up!,,32.3,82.0,95.0,13.0,160.0,4,15000.0,546.6666666666666,Petrol,Mass_Market_Mainstream,0
Volkswagen,Touareg,2967.0,,231.0,600.0,5.9,235.0,5,55000.0,420.0,"Petrol, Diesel",Mass_Market_Mainstream,2
Volkswagen,Touareg,2967.0,,500.0,600.0,5.9,235.0,5,55000.0,909.090909090909,"Petrol, Diesel",Mass_Market_Mainstream,2
Volkswagen,Scirocco,1984.0,,202.5,350.0,6.0,233.0,4,35000.0,578.5714285714286,Petrol,Mass_Market_Mainstream,2
Volkswagen,Beetle,1984.0,,157.5,240.0,7.0,205.0,4,20000.0,787.5,Petrol,Mass_Market_Mainstream,0
Volkswagen,Amarok,2967.0,,210.5,550.0,7.9,180.0,5,40000.0,526.25,Diesel,Mass_Market_Mainstream,0
Volkswagen,T-Roc,1984.0,,207.5,320.0,7.2,205.0,5,30000.0,691.6666666666666,Petrol,Mass_Market_Mainstream,2
Volkswagen,Sharan,1984.0,,185.0,280.0,9.3,200.0,7,33000.0,560.6060606060606,"Petrol, Diesel",Mass_Market_Mainstream,0
Volkswagen,Caddy,1498.0,,126.0,250.0,10.5,185.0,7,28000.0,449.99999999999994,"Petrol, Diesel",Mass_Market_Mainstream,0
Nissan,Nv1500,3954.0,,261.0,385.0,9.5,160.0,12,33000.0,790.9090909090909,Petrol,Mass_Market_Mainstream,2
Volkswagen,Taigo,1498.0,,122.5,200.0,10.0,183.0,5,24000.0,510.4166666666667,Petrol,Mass_Market_Mainstream,0
Volkswagen,California,1984.0,,177.0,340.0,13.0,180.0,7,70000.0,252.85714285714286,Diesel,Mass_Market_Mainstream,0
Volkswagen,Id.3,,58.0,204.0,310.0,7.3,160.0,5,35000.0,582.8571428571429,Electric,Mass_Market_Mainstream,0
Volkswagen,Id. Buzz,,77.0,204.0,310.0,10.2,145.0,7,59995.0,340.0283356946412,Electric,Mass_Market_Mainstream,0
Volkswagen,Golf Gti,1984.0,,245.0,350.0,5.9,250.0,5,31965.0,766.4633192554356,Petrol,Mass_Market_Mainstream,2
Volkswagen,Golf R,1984.0,,315.0,420.0,4.6,250.0,5,44640.0,705.6451612903226,Petrol,Mass_Market_Mainstream,2
Volkswagen,Passat Alltrack,1968.0,,215.0,400.0,7.8,220.0,5,36000.0,597.2222222222223,Diesel,Mass_Market_Mainstream,0
Volkswagen,Polo Gti,1984.0,,204.0,320.0,6.7,238.0,5,28000.0,728.5714285714286,Petrol,Mass_Market_Mainstream,2
Volkswagen,Up! Gti,999.0,,115.0,200.0,8.8,196.0,4,20000.0,575.0,Petrol,Mass_Market_Mainstream,0
Volkswagen,T-Cross,999.0,,95.0,250.0,10.2,200.0,5,25000.0,380.0,Petrol,Mass_Market_Mainstream,0
Volkswagen,T-Cross,999.0,,150.0,250.0,10.2,200.0,5,25000.0,600.0,Petrol,Mass_Market_Mainstream,0
Volkswagen,Id.5,,77.0,236.5,310.0,8.4,180.0,5,45000.0,525.5555555555555,Electric,Mass_Market_Mainstream,0
Volkswagen,Id. Buzz Cargo,,77.0,204.0,310.0,10.2,145.0,3,55000.0,370.90909090909093,Electric,Mass_Market_Mainstream,0
Volkswagen,Touareg R,2995.0,,462.0,700.0,5.1,250.0,5,70000.0,660.0,Hybrid,Mass_Market_Mainstream,2
Volkswagen,Multivan,1395.0,,150.0,350.0,9.4,190.0,7,50000.0,300.0,"Petrol, Hybrid",Mass_Market_Mainstream,0
Volkswagen,Multivan,1395.0,,218.0,350.0,9.4,190.0,7,50000.0,436.0,"Petrol, Hybrid",Mass_Market_Mainstream,0
Volkswagen,Polo Bluemotion,1199.0,,85.0,250.0,10.5,190.0,5,22000.0,386.3636363636364,Diesel,Mass_Market_Mainstream,0
Volkswagen,Golf Sportsvan,1498.0,,140.0,250.0,8.9,210.0,5,30000.0,466.6666666666667,Petrol,Mass_Market_Mainstream,0
Volkswagen,Golf Alltrack,1968.0,,173.5,350.0,7.1,210.0,5,35000.0,495.7142857142857,Petrol,Mass_Market_Mainstream,0
Volkswagen,Scirocco R,1984.0,,280.0,350.0,5.5,250.0,4,40000.0,700.0,Petrol,Mass_Market_Mainstream,2
Volkswagen,Tiguan Allspace,1984.0,,207.0,320.0,7.6,215.0,7,35000.0,591.4285714285714,Petrol,Mass_Market_Mainstream,2
Volkswagen,Arteon 4Motion,1984.0,,255.0,350.0,5.6,250.0,5,48000.0,531.25,Petrol,Mass_Market_Mainstream,2
Volkswagen,Id.4 Gtx,,77.0,299.0,460.0,6.2,180.0,5,50000.0,598.0,Electric,Mass_Market_Mainstream,2
Volkswagen,Id.3 Pro,,58.0,204.0,310.0,7.3,160.0,5,35000.0,582.8571428571429,Electric,Mass_Market_Mainstream,0
Volkswagen,Golf Variant,1498.0,,130.0,320.0,7.5,220.0,5,32000.0,406.25,Petrol,Mass_Market_Mainstream,0
Volkswagen,Golf Variant,1498.0,,150.0,320.0,7.5,220.0,5,32000.0,468.75,Petrol,Mass_Market_Mainstream,0
Volkswagen,Crafter,1968.0,,139.5,410.0,13.0,160.0,3,40000.0,348.75,Diesel,Mass_Market_Mainstream,0
Volkswagen,Lupo,1390.0,,60.0,120.0,14.3,170.0,4,15000.0,400.0,Petrol,Mass_Market_Mainstream,0
Volkswagen,Lupo,1390.0,,75.0,120.0,14.3,170.0,4,15000.0,500.0,Petrol,Mass_Market_Mainstream,0
Volkswagen,Corrado,2861.0,,190.0,245.0,6.4,235.0,4,25000.0,760.0,Petrol,Mass_Market_Mainstream,2
Volkswagen,Phaeton,2967.0,,240.0,560.0,6.1,250.0,5,85000.0,282.3529411764706,Petrol,Mass_Market_Mainstream,2
Volkswagen,Phaeton,2967.0,,450.0,560.0,6.1,250.0,5,85000.0,529.4117647058823,Petrol,Mass_Market_Mainstream,2
Volkswagen,Golf Cabriolet,1197.0,,105.0,200.0,8.4,217.0,4,30000.0,350.0,Petrol,Mass_Market_Mainstream,0
Volkswagen,Golf Cabriolet,1197.0,,210.0,200.0,8.4,217.0,4,30000.0,700.0,Petrol,Mass_Market_Mainstream,0
Volkswagen,Santana,1498.0,,110.0,145.0,12.9,190.0,5,15000.0,733.3333333333334,Petrol,Mass_Market_Mainstream,0
Volkswagen,Polo Vivo,1390.0,,85.0,132.0,10.8,170.0,5,14000.0,607.1428571428571,Petrol,Mass_Market_Mainstream,0
Volkswagen,Polo Vivo,1390.0,,105.0,132.0,10.8,170.0,5,14000.0,750.0,Petrol,Mass_Market_Mainstream,0
Volkswagen,Karmann Ghia,1192.0,,47.0,106.0,23.0,138.0,2,25000.0,188.0,Petrol,Mass_Market_Mainstream,0
Volkswagen,Fox,1198.0,,55.0,93.0,17.5,148.0,5,12000.0,458.3333333333333,Petrol,Mass_Market_Mainstream,0
Volkswagen,Fox,1198.0,,75.0,93.0,17.5,148.0,5,12000.0,625.0,Petrol,Mass_Market_Mainstream,0
Volkswagen,Vento,1598.0,,105.0,153.0,11.7,186.0,5,18000.0,583.3333333333334,Petrol,Mass_Market_Mainstream,0
Volkswagen,Vento,1598.0,,110.0,153.0,11.7,186.0,5,18000.0,611.1111111111112,Petrol,Mass_Market_Mainstream,0
Volkswagen,Golf Electric,,35.8,136.0,290.0,10.4,140.0,5,33000.0,412.1212121212121,Electric,Mass_Market_Mainstream,0
Volkswagen,Bora,1598.0,,100.0,220.0,9.4,200.0,5,20000.0,500.0,Petrol,Mass_Market_Mainstream,0
Volkswagen,Bora,1598.0,,150.0,220.0,9.4,200.0,5,20000.0,750.0,Petrol,Mass_Market_Mainstream,0
Volkswagen,Teramont,1984.0,,235.0,350.0,8.6,190.0,7,32000.0,734.375,Petrol,Mass_Market_Mainstream,0
Volkswagen,Teramont,1984.0,,276.0,350.0,8.6,190.0,7,32000.0,862.5000000000001,Petrol,Mass_Market_Mainstream,2
Volkswagen,Taos,1498.0,,158.0,250.0,8.4,193.0,5,24000.0,658.3333333333334,Petrol,Mass_Market_Mainstream,0
Volkswagen,Up! Cabriolet,999.0,,98.5,95.0,12.4,160.0,4,18000.0,547.2222222222222,Petrol,Mass_Market_Mainstream,0
Volkswagen,T-Roc Cabriolet,999.0,,115.0,250.0,9.6,205.0,4,35000.0,328.5714285714286,Petrol,Mass_Market_Mainstream,0
Volkswagen,T-Roc Cabriolet,999.0,,150.0,250.0,9.6,205.0,4,35000.0,428.5714285714286,Petrol,Mass_Market_Mainstream,0
Volkswagen,Passat Cc,1984.0,,240.0,280.0,7.3,240.0,5,40000.0,600.0,Petrol,Mass_Market_Mainstream,2
Volkswagen,Transporter,1968.0,,153.0,340.0,12.2,180.0,9,35000.0,437.1428571428571,Diesel,Mass_Market_Mainstream,0
Volkswagen,Amarok V6,2967.0,,231.0,580.0,7.9,191.0,5,45000.0,513.3333333333334,Diesel,Mass_Market_Mainstream,0
Volkswagen,Id.2,,50.0,170.0,220.0,8.0,160.0,5,25000.0,680.0,Electric,Mass_Market_Mainstream,0
Volkswagen,Polo Tdi,1390.0,,75.0,250.0,9.9,190.0,5,20000.0,375.0,Diesel,Mass_Market_Mainstream,0
Volkswagen,Polo Tdi,1390.0,,105.0,250.0,9.9,190.0,5,20000.0,525.0,Diesel,Mass_Market_Mainstream,0
Volkswagen,Golf Gte,1395.0,,204.0,350.0,7.6,222.0,5,40000.0,510.00000000000006,Hybrid,Mass_Market_Mainstream,0
Volkswagen,Touareg V8,3956.0,,421.0,770.0,4.9,250.0,5,70000.0,601.4285714285714,Petrol,Mass_Market_Mainstream,2
Volkswagen,Beetle Dune,1395.0,,150.0,250.0,7.5,200.0,4,30000.0,500.0,Petrol,Mass_Market_Mainstream,0
Volkswagen,Passat B8,1498.0,,150.0,250.0,8.7,210.0,5,28000.0,535.7142857142857,Petrol,Mass_Market_Mainstream,0
Volkswagen,Passat B8,1498.0,,280.0,250.0,8.7,210.0,5,28000.0,1000.0,Petrol,Mass_Market_Mainstream,0
Volkswagen,Id.4 Pro S,,77.0,201.0,310.0,7.8,180.0,5,45000.0,446.66666666666663,Electric,Mass_Market_Mainstream,0
Volkswagen,Golf Cabriolet,1197.0,,105.0,200.0,8.4,217.0,4,30000.0,350.0,Petrol,Mass_Market_Mainstream,0
Volkswagen,Golf Cabriolet,1197.0,,210.0,200.0,8.4,217.0,4,30000.0,700.0,Petrol,Mass_Market_Mainstream,0
Volkswagen,Golf Country,1781.0,,98.0,170.0,12.0,165.0,5,25000.0,392.0,Petrol,Mass_Market_Mainstream,0
Volkswagen,Jetta Gli,1984.0,,228.0,350.0,6.5,250.0,5,31000.0,735.483870967742,Petrol,Mass_Market_Mainstream,2
Volkswagen,Arteon Shooting Brake,1984.0,,235.0,420.0,5.6,250.0,5,50000.0,470.0,Petrol,Mass_Market_Mainstream,2
Volkswagen,T-Cross R-Line,999.0,,115.0,250.0,8.5,200.0,5,27000.0,425.9259259259259,Petrol,Mass_Market_Mainstream,0
Volkswagen,T-Cross R-Line,999.0,,150.0,250.0,8.5,200.0,5,27000.0,555.5555555555555,Petrol,Mass_Market_Mainstream,0
Volkswagen,Golf R32,3189.0,,240.0,320.0,6.2,250.0,5,40000.0,600.0,Petrol,Mass_Market_Mainstream,2
Volkswagen,Passat B7,1598.0,,120.0,280.0,8.5,220.0,5,26000.0,461.5384615384616,Petrol,Mass_Market_Mainstream,0
Volkswagen,Passat B7,1598.0,,240.0,280.0,8.5,220.0,5,26000.0,923.0769230769232,Petrol,Mass_Market_Mainstream,0
Volkswagen,Scirocco 16V,1781.0,,137.0,230.0,7.1,220.0,4,35000.0,391.4285714285714,Petrol,Mass_Market_Mainstream,0
Volkswagen,Polo Bluemotion,1199.0,,85.0,210.0,10.5,190.0,5,20000.0,425.00000000000006,Diesel,Mass_Market_Mainstream,0
Volkswagen,Golf Variant Gtd,1968.0,,184.0,380.0,7.5,230.0,5,38000.0,484.2105263157895,Diesel,Mass_Market_Mainstream,0
Volkswagen,Polo Gti R5,1598.0,,272.0,400.0,4.1,200.0,5,45000.0,604.4444444444445,Petrol,Mass_Market_Mainstream,2
Volkswagen,Id. Buzz Pro,,77.0,204.0,310.0,10.2,145.0,7,60000.0,340.0,Electric,Mass_Market_Mainstream,0
Volkswagen,Jetta Hybrid,1395.0,,170.0,250.0,8.6,210.0,5,28000.0,607.1428571428571,Hybrid,Mass_Market_Mainstream,0
Volkswagen,Golf Variant Alltrack,1968.0,,175.0,320.0,7.8,220.0,5,35000.0,500.0,Petrol,Mass_Market_Mainstream,0
Volkswagen,Volkswagen Xl1,800.0,,68.0,140.0,11.9,160.0,2,150000.0,45.33333333333333,Hybrid,Mass_Market_Mainstream,0
Volkswagen,Golf Tdi,1968.0,,167.0,350.0,8.0,220.0,5,28000.0,596.4285714285714,Diesel,Mass_Market_Mainstream,0
Volkswagen,Passat Variant,1498.0,,150.0,280.0,8.5,220.0,5,30000.0,500.0,Petrol,Mass_Market_Mainstream,0
Volkswagen,Passat Variant,1498.0,,240.0,280.0,8.5,220.0,5,30000.0,800.0,Petrol,Mass_Market_Mainstream,0
Volkswagen,Polo Gti Clubsport,1984.0,,300.0,320.0,6.7,240.0,5,30000.0,1000.0,Petrol,Mass_Market_Mainstream,2
Volkswagen,Jetta Hybrid,1395.0,,170.0,250.0,8.6,210.0,5,28000.0,607.1428571428571,Hybrid,Mass_Market_Mainstream,0
Volkswagen,Id.3 Gtx,,77.0,299.0,310.0,6.2,180.0,5,45000.0,664.4444444444445,Electric,Mass_Market_Mainstream,2
Volkswagen,Arteon R-Line,1984.0,,235.0,420.0,5.6,250.0,5,50000.0,470.0,Petrol,Mass_Market_Mainstream,2
Volkswagen,Golf Tgi,1498.0,,130.0,200.0,8.8,220.0,5,30000.0,433.3333333333333,Petrol,Mass_Market_Mainstream,0
Volkswagen,Scirocco Gts,1984.0,,220.0,350.0,6.5,246.0,4,35000.0,628.5714285714286,Petrol,Mass_Market_Mainstream,2
Volkswagen,Caddy Maxi,1968.0,,136.0,250.0,12.0,180.0,7,25000.0,544.0,Diesel,Mass_Market_Mainstream,0
Volkswagen,Volkswagen Lupo 3L,1199.0,,61.0,140.0,14.5,165.0,4,20000.0,305.0,Diesel,Mass_Market_Mainstream,0
Volkswagen,Polo Beats,999.0,,95.0,175.0,9.5,187.0,5,22000.0,431.8181818181818,Petrol,Mass_Market_Mainstream,0
Volkswagen,Passat Hybrid,1395.0,,215.0,330.0,7.4,210.0,5,32000.0,671.875,Hybrid,Mass_Market_Mainstream,0
Volkswagen,Golf Tcr,1984.0,,290.0,370.0,5.6,250.0,5,40000.0,725.0,Petrol,Mass_Market_Mainstream,2
Volkswagen,Tiguan R-Line,1984.0,,210.0,420.0,4.9,250.0,5,45000.0,466.6666666666667,Petrol,Mass_Market_Mainstream,2
Volkswagen,Sharan Business,1968.0,,167.0,350.0,8.3,200.0,7,35000.0,477.14285714285717,Diesel,Mass_Market_Mainstream,0
Volkswagen,Id. Buzz Cargo Pro,,77.0,204.0,310.0,10.2,145.0,2,55000.0,370.90909090909093,Electric,Mass_Market_Mainstream,0
Volkswagen,Arteon 280 Tsi,1984.0,,280.0,350.0,5.6,250.0,5,50000.0,560.0,Petrol,Mass_Market_Mainstream,2
Volkswagen,Jetta Gli 35Th,1984.0,,228.0,350.0,6.5,250.0,5,31000.0,735.483870967742,Petrol,Mass_Market_Mainstream,2
Volkswagen,Beetle Final Edition,1984.0,,174.0,250.0,7.0,205.0,4,25000.0,696.0,Petrol,Mass_Market_Mainstream,0
Volkswagen,Golf Variant Tdi,1968.0,,167.0,350.0,7.8,220.0,5,30000.0,556.6666666666666,Diesel,Mass_Market_Mainstream,0
Volkswagen,Golf 4Motion,1968.0,,167.0,400.0,4.9,250.0,5,40000.0,417.5,Petrol,Mass_Market_Mainstream,2
Volkswagen,Jetta Sportwagen,1395.0,,147.0,250.0,8.5,200.0,5,27000.0,544.4444444444445,Petrol,Mass_Market_Mainstream,0
Volkswagen,Jetta Sportwagen,1395.0,,150.0,250.0,8.5,200.0,5,27000.0,555.5555555555555,Petrol,Mass_Market_Mainstream,0
Volkswagen,Polo Gti Plus,1984.0,,207.0,320.0,6.7,237.0,5,30000.0,690.0,Petrol,Mass_Market_Mainstream,2
Volkswagen,Touareg V6,2967.0,,231.0,450.0,7.5,235.0,5,60000.0,385.0,Petrol,Mass_Market_Mainstream,2
Volkswagen,Touareg V6,2967.0,,340.0,450.0,7.5,235.0,5,60000.0,566.6666666666667,Petrol,Mass_Market_Mainstream,2
Volkswagen,Tiguan Ehybrid,1395.0,,245.0,400.0,7.5,200.0,5,42000.0,583.3333333333334,Hybrid,Mass_Market_Mainstream,0
Volkswagen,Up! E-Up!,,32.3,83.0,210.0,11.9,130.0,4,23000.0,360.8695652173913,Electric,Mass_Market_Mainstream,0
Volkswagen,Amarok V8,3996.0,,325.0,580.0,7.4,210.0,5,70000.0,464.2857142857143,Diesel,Mass_Market_Mainstream,2
Volkswagen,Golf R Cabriolet,1984.0,,265.0,380.0,5.9,250.0,4,45000.0,588.8888888888889,Petrol,Mass_Market_Mainstream,2
Volkswagen,Passat Alltrack Tdi,1968.0,,190.0,400.0,8.0,220.0,5,40000.0,475.0,Diesel,Mass_Market_Mainstream,0
Volkswagen,Id. Buzz Cargo Ev,,77.0,204.0,310.0,10.2,145.0,2,55000.0,370.90909090909093,Electric,Mass_Market_Mainstream,0
Nissan,Versa,1598.0,,122.0,154.0,10.4,180.0,5,16700.0,730.5389221556886,Petrol,Mass_Market_Mainstream,0
Nissan,Micra,999.0,,100.0,160.0,10.8,175.0,5,15500.0,645.1612903225806,Petrol,Mass_Market_Mainstream,0
Nissan,Patrol Platinum,5552.0,,400.0,560.0,7.3,210.0,7,77000.0,519.4805194805194,Petrol,Mass_Market_Mainstream,2
Nissan,Qashqai,1332.0,,156.0,260.0,8.9,195.0,5,26000.0,600.0,Petrol,Mass_Market_Mainstream,0
Nissan,Murano,3498.0,,260.0,325.0,7.5,210.0,5,39000.0,666.6666666666667,Petrol,Mass_Market_Mainstream,2
Nissan,Maxima Platinum,3498.0,,300.0,353.0,6.2,220.0,5,45000.0,666.6666666666667,Petrol,Mass_Market_Mainstream,2
